vessel_volume,feed_temperature,feed_mass_flow,tr2-butene_mass_fr,feed_mass_dens,prod_mass_dens,prod_temperature
0.81,34.0,4.4722,0.9585,608.4644,554.8559,60.6643
0.81,34.0,4.4722,0.9585,608.4644,554.8559,60.6643
0.81,34.0,4.4722,0.9585,608.4644,554.8559,60.6643
0.81,36.0,4.4722,0.9584,605.9974,552.4547,63.1919
0.81,37.0,4.4722,0.9583,604.7568,551.2412,63.1919
0.81,38.0,4.4722,0.9582,603.5113,550.0235,64.0345
0.81,38.0,4.4722,0.9582,603.5113,550.0235,64.0345
0.81,38.0,4.4722,0.9582,603.5113,550.0235,64.0345
0.81,38.0,4.4722,0.9582,603.5113,550.0235,67.4049
0.81,42.0,4.4722,0.9578,598.4796,545.0851,67.4049
0.81,42.0,4.4722,0.9578,598.4796,542.574,69.0896
0.81,44.0,4.4722,0.9576,595.9325,542.574,69.0896
0.81,45.0,4.4722,0.9575,594.6508,541.3076,69.9317
0.81,45.0,4.4722,0.9573,592.0707,538.7522,71.6155
0.81,47.0,4.4722,0.9573,592.0707,538.7522,71.6155
0.81,49.0,4.4722,0.9571,589.4674,536.1653,73.2988
0.81,49.0,4.4722,0.9571,589.4674,536.1653,73.2988
0.81,50.0,4.4722,0.957,588.1569,534.8594,74.1403
0.81,16.0,4.6389,0.9585,629.906,575.5436,45.4833
0.81,17.0,4.6389,0.9585,628.7474,574.4427,46.3228
0.81,17.0,4.6389,0.9585,628.7474,574.4427,46.3228
0.81,18.0,4.6389,0.9584,627.5852,573.3368,47.1627
0.81,19.0,4.6389,0.9583,626.4195,572.2262,48.0028
0.81,19.0,4.6389,0.9583,626.4195,569.99,49.6839
0.81,21.0,4.6389,0.9581,624.0771,569.99,50.5247
0.81,22.0,4.6389,0.9581,622.9003,568.8645,50.5247
0.81,22.0,4.6389,0.9581,622.9003,568.8645,50.5247
0.81,22.0,4.6389,0.9581,622.9003,568.8645,50.5247
0.81,25.0,4.6389,0.9578,619.3468,565.4567,53.0485
0.81,25.0,4.6389,0.9578,619.3468,565.4567,53.0485
0.81,25.0,4.6389,0.9578,615.7575,562.001,55.5739
0.81,28.0,4.6389,0.9576,615.7575,562.001,55.5739
0.81,28.0,4.6389,0.9576,615.7575,562.001,55.5739
0.81,28.0,4.6389,0.9576,615.7575,562.001,58.1005
0.81,32.0,4.6389,0.9572,610.913,557.3147,58.9429
0.81,32.0,4.6389,0.9572,610.913,557.3147,58.9429
0.81,32.0,4.6389,0.9572,610.913,557.3147,58.9429
0.81,32.0,4.6389,0.9572,607.2332,553.7375,61.4708
0.81,36.0,4.6389,0.9569,605.9974,552.533,62.3134
0.81,36.0,4.6389,0.9569,605.9974,552.533,62.3134
0.81,36.0,4.6389,0.9569,605.9974,552.533,62.3134
0.81,39.0,4.6389,0.9566,602.261,548.88,64.8417
0.81,39.0,4.6389,0.9566,602.261,548.88,64.8417
0.81,39.0,4.6389,0.9566,602.261,548.88,64.8417
0.81,42.0,4.6389,0.9563,598.4796,545.1667,67.3698
0.81,42.0,4.6389,0.9563,598.4796,545.1667,67.3698
0.81,42.0,4.6389,0.9563,598.4796,545.1667,67.3698
0.81,42.0,4.6389,0.9563,598.4796,545.1667,67.3698
0.81,42.0,4.6389,0.9563,598.4796,545.1667,67.3698
0.81,46.0,4.6389,0.9559,593.3636,538.8346,71.5814
0.81,47.0,4.6389,0.9558,592.0707,538.8346,71.5814
0.81,47.0,4.6389,0.9558,592.0707,538.8346,71.5814
0.81,47.0,4.6389,0.9558,592.0707,538.8346,71.5814
0.81,50.0,4.6389,0.9555,588.1569,534.9426,74.1066
0.81,50.0,4.6389,0.9555,588.1569,534.9426,74.1066
0.81,50.0,4.6389,0.9555,588.1569,534.9426,74.1066
0.81,50.0,4.6389,0.957,627.5852,573.4144,47.1245
0.81,18.0,4.8056,0.957,627.5852,573.4144,47.1245
0.81,18.0,4.8056,0.957,627.5852,573.4144,47.1245
0.81,18.0,4.8056,0.957,627.5852,573.4144,47.1245
0.81,18.0,4.8056,0.957,627.5852,573.4144,47.1245
0.81,18.0,4.8056,0.957,627.5852,573.4144,47.1245
0.81,18.0,4.8056,0.957,627.5852,573.4144,47.1245
0.81,24.0,4.8056,0.9565,619.3468,565.5354,53.0111
0.81,25.0,4.8056,0.9564,619.3468,565.5354,53.0111
0.81,25.0,4.8056,0.9564,619.3468,565.5354,53.0111
0.81,25.0,4.8056,0.9564,619.3468,565.5354,53.0111
0.81,25.0,4.8056,0.9564,619.3468,565.5354,53.0111
0.81,25.0,4.8056,0.9564,619.3468,565.5354,53.0111
0.81,31.0,4.8056,0.9559,612.1306,558.5729,58.065
0.81,31.0,4.8056,0.9559,612.1306,558.5729,58.065
0.81,31.0,4.8056,0.9559,612.1306,558.5729,58.065
0.81,31.0,4.8056,0.9559,612.1306,558.5729,58.065
0.81,31.0,4.8056,0.9559,612.1306,558.5729,58.065
0.81,35.0,4.8056,0.9555,607.2332,553.8175,61.4348
0.81,37.0,4.8056,0.9553,604.7568,551.4021,63.1205
0.81,37.0,4.8056,0.9553,604.7568,551.4021,63.1205
0.81,37.0,4.8056,0.9553,604.7568,551.4021,64.8063
0.81,39.0,4.8056,0.9551,602.261,548.9607,64.8063
0.81,40.0,4.8056,0.955,601.0057,547.7301,65.6491
0.81,40.0,4.8056,0.955,601.0057,547.7301,65.6491
0.81,40.0,4.8056,0.955,601.0057,547.7301,65.6491
0.81,44.0,4.8056,0.9546,595.9325,542.7377,69.0201
0.81,44.0,4.8056,0.9546,595.9325,542.7377,69.0201
0.81,44.0,4.8056,0.9546,595.9325,542.7377,69.0201
0.81,44.0,4.8056,0.9546,595.9325,542.7377,69.0201
0.81,44.0,4.8056,0.9546,595.9325,542.7377,69.0201
0.81,44.0,4.8056,0.9546,595.9325,542.7377,69.0201
0.81,44.0,4.8056,0.9546,595.9325,542.7377,69.0201
0.81,51.0,4.8056,0.9539,586.8402,533.7124,74.9142
0.81,51.0,4.8056,0.9539,586.8402,533.7124,74.9142
0.81,16.0,4.9722,0.9557,629.906,574.5975,46.2461
0.81,17.0,4.9722,0.9556,628.7474,574.5975,46.2461
0.81,17.0,4.9722,0.9556,628.7474,574.5975,46.2461
0.81,17.0,4.9722,0.9556,628.7474,574.5975,46.2461
0.81,20.0,4.9722,0.9554,625.2501,570.1458,49.6082
0.81,21.0,4.9722,0.9553,624.0771,570.1458,49.6082
0.81,21.0,4.9722,0.9553,624.0771,570.1458,49.6082
0.81,21.0,4.9722,0.9553,624.0771,566.7543,52.1322
0.81,24.0,4.9722,0.955,619.3468,565.6136,52.9739
0.81,25.0,4.9722,0.9549,619.3468,565.6136,52.9739
0.81,26.0,4.9722,0.9549,618.1544,564.4674,53.8158
0.81,28.0,4.9722,0.9547,615.7575,562.1585,55.5001
0.81,28.0,4.9722,0.9546,614.5528,560.996,56.3424
0.81,29.0,4.9722,0.9546,613.3439,559.8276,57.1849
0.81,30.0,4.9722,0.9545,613.3439,558.6535,58.0275
0.81,31.0,4.9722,0.9544,612.1306,558.6535,58.0275
0.81,31.0,4.9722,0.9544,612.1306,558.6535,58.0275
0.81,31.0,4.9722,0.9544,612.1306,558.6535,58.0275
0.81,34.0,4.9722,0.9541,608.4644,553.8974,61.3988
0.81,35.0,4.9722,0.954,607.2332,553.8974,61.3988
0.81,35.0,4.9722,0.954,607.2332,553.8974,63.0831
0.81,37.0,4.9722,0.9538,604.7568,551.4848,63.0831
0.81,37.0,4.9722,0.9538,604.7568,551.4848,63.0831
0.81,37.0,4.9722,0.9538,604.7568,551.4848,63.0831
0.81,41.0,4.9722,0.9534,599.7452,546.5733,66.457
0.81,41.0,4.9722,0.9534,599.7452,546.5733,66.457
0.81,41.0,4.9722,0.9532,597.2088,544.0777,68.1428
0.81,44.0,4.9722,0.9531,595.9325,542.8193,68.9855
0.81,44.0,4.9722,0.9531,595.9325,542.8193,68.9855
0.81,44.0,4.9722,0.9531,595.9325,542.8193,68.9855
0.81,44.0,4.9722,0.9528,592.0707,538.9989,71.5131
0.81,47.0,4.9722,0.9528,592.0707,538.9989,71.5131
0.81,47.0,4.9722,0.9528,592.0707,538.9989,71.5131
0.81,50.0,4.9722,0.9525,588.1569,535.1086,74.0391
0.81,50.0,4.9722,0.9525,588.1569,535.1086,74.0391
0.81,51.0,5.1389,0.9509,586.8402,575.7752,45.368
0.81,16.0,5.1389,0.9543,629.906,574.6745,46.208
0.81,17.0,5.1389,0.9542,628.7474,574.6745,46.208
0.81,17.0,5.1389,0.9542,628.7474,574.6745,46.208
0.81,17.0,5.1389,0.9542,628.7474,574.6745,46.208
0.81,21.0,5.1389,0.9539,624.0771,570.2215,49.5719
0.81,21.0,5.1389,0.9539,624.0771,570.2215,49.5719
0.81,21.0,5.1389,0.9539,624.0771,570.2215,49.5719
0.81,21.0,5.1389,0.9539,624.0771,570.2215,49.5719
0.81,21.0,5.1389,0.9539,624.0771,570.2215,52.9381
0.81,25.0,5.1389,0.9535,619.3468,565.6897,52.9381
0.81,25.0,5.1389,0.9535,619.3468,565.6897,52.9381
0.81,28.0,5.1389,0.9532,615.7575,562.2369,55.4634
0.81,28.0,5.1389,0.9532,615.7575,562.2369,55.4634
0.81,28.0,5.1389,0.9532,615.7575,562.2369,55.4634
0.81,28.0,5.1389,0.9532,615.7575,562.2369,55.4634
0.81,28.0,5.1389,0.9532,615.7575,562.2369,55.4634
0.81,28.0,5.1389,0.9532,615.7575,562.2369,55.4634
0.81,28.0,5.1389,0.9532,615.7575,562.2369,55.4634
0.81,34.0,5.1389,0.9526,607.2332,553.9769,61.3631
0.81,35.0,5.1389,0.9526,607.2332,553.9769,61.3631
0.81,35.0,5.1389,0.9526,607.2332,553.9769,61.3631
0.81,35.0,5.1389,0.9526,603.5113,550.3449,63.8927
0.81,38.0,5.1389,0.9523,603.5113,550.3449,63.8927
0.81,38.0,5.1389,0.9523,603.5113,550.3449,63.8927
0.81,40.0,5.1389,0.9521,601.0057,547.891,65.579
0.81,41.0,5.1389,0.952,599.7452,546.654,66.422
0.81,43.0,5.1389,0.9518,597.2088,544.1586,68.1082
0.81,43.0,5.1389,0.9518,597.2088,544.1586,68.1082
0.81,43.0,5.1389,0.9518,597.2088,544.1586,68.1082
0.81,43.0,5.1389,0.9514,593.3636,540.3615,70.6366
0.81,46.0,5.1389,0.9514,593.3636,539.0808,71.479
0.81,47.0,5.1389,0.9513,592.0707,537.7923,72.3214
0.81,48.0,5.1389,0.9512,590.772,537.7923,72.3214
0.81,48.0,5.1389,0.9512,590.772,537.7923,72.3214
0.81,48.0,5.1389,0.9512,590.772,537.7923,72.3214
0.81,16.0,5.3056,0.9529,629.906,575.8519,45.3298
0.81,16.0,5.3056,0.9529,629.906,575.8519,45.3298
0.81,16.0,5.3056,0.9529,627.5852,573.6458,47.0104
0.81,18.0,5.3056,0.9527,627.5852,573.6458,47.851
0.81,19.0,5.3056,0.9525,625.2501,571.4206,48.6919
0.81,20.0,5.3056,0.9525,625.2501,571.4206,48.6919
0.81,20.0,5.3056,0.9525,625.2501,571.4206,48.6919
0.81,20.0,5.3056,0.9525,625.2501,571.4206,48.6919
0.81,23.0,5.3056,0.9523,621.7197,568.0452,51.2161
0.81,24.0,5.3056,0.9522,620.5352,566.9099,52.0578
0.81,24.0,5.3056,0.9522,620.5352,566.9099,52.0578
0.81,24.0,5.3056,0.9522,620.5352,566.9099,52.0578
0.81,24.0,5.3056,0.9522,620.5352,566.9099,52.0578
0.81,24.0,5.3056,0.9522,620.5352,566.9099,52.0578
0.81,30.0,5.3056,0.9516,613.3439,559.9832,57.1132
0.81,30.0,5.3056,0.9516,613.3439,559.9832,57.1132
0.81,30.0,5.3056,0.9516,613.3439,559.9832,57.1132
0.81,30.0,5.3056,0.9516,613.3439,559.9832,57.1132
0.81,30.0,5.3056,0.9516,613.3439,559.9832,57.1132
0.81,35.0,5.3056,0.9511,607.2332,554.0536,61.3292
0.81,35.0,5.3056,0.9511,607.2332,554.0536,61.3292
0.81,35.0,5.3056,0.9511,607.2332,554.0536,61.3292
0.81,35.0,5.3056,0.9511,607.2332,554.0536,61.3292
0.81,35.0,5.3056,0.9511,607.2332,554.0536,64.7007
0.81,39.0,5.3056,0.9506,601.0057,547.9712,65.5439
0.81,40.0,5.3056,0.9506,599.7452,546.7343,66.3872
0.81,41.0,5.3056,0.9505,599.7452,546.7343,66.3872
0.81,41.0,5.3056,0.9505,599.7452,546.7343,66.3872
0.81,41.0,5.3056,0.9505,599.7452,546.7343,66.3872
0.81,41.0,5.3056,0.9505,599.7452,546.7343,66.3872
0.81,46.0,5.3056,0.9499,593.3636,540.4407,70.6039
0.81,46.0,5.3056,0.9499,593.3636,540.4407,70.6039
0.81,46.0,5.3056,0.9499,593.3636,540.4407,70.6039
0.81,46.0,5.3056,0.9499,593.3636,540.4407,70.6039
0.81,46.0,5.3056,0.9499,593.3636,535.2709,73.9737
0.81,50.0,5.3056,0.9495,588.1569,535.2709,73.9737
0.81,50.0,5.3056,0.9495,588.1569,535.2709,73.9737
0.81,16.0,5.4722,0.9515,629.906,575.9283,45.2918
0.81,16.0,5.4722,0.9515,629.906,575.9283,45.2918
0.81,16.0,5.4722,0.9515,629.906,575.9283,45.2918
0.81,16.0,5.4722,0.9515,629.906,575.9283,45.2918
0.81,16.0,5.4722,0.9515,624.0771,570.3759,49.4969
0.81,21.0,5.4722,0.951,624.0771,570.3759,49.4969
0.81,21.0,5.4722,0.951,624.0771,570.3759,49.4969
0.81,24.0,5.4722,0.9507,620.5352,566.9872,52.0208
0.81,24.0,5.4722,0.9507,620.5352,566.9872,52.0208
0.81,24.0,5.4722,0.9507,620.5352,566.9872,52.0208
0.81,24.0,5.4722,0.9507,620.5352,566.9872,52.0208
0.81,24.0,5.4722,0.9507,620.5352,566.9872,52.0208
0.81,29.0,5.4722,0.9503,614.5528,561.2291,56.2342
0.81,29.0,5.4722,0.9503,614.5528,561.2291,56.2342
0.81,29.0,5.4722,0.9503,614.5528,561.2291,56.2342
0.81,29.0,5.4722,0.9503,614.5528,561.2291,56.2342
0.81,29.0,5.4722,0.9503,614.5528,561.2291,56.2342
0.81,29.0,5.4722,0.9503,614.5528,561.2291,56.2342
0.81,29.0,5.4722,0.9503,614.5528,561.2291,56.2342
0.81,35.0,5.4722,0.9496,605.9974,552.9312,62.1353
0.81,36.0,5.4722,0.9496,605.9974,552.9312,62.1353
0.81,36.0,5.4722,0.9496,605.9974,552.9312,62.1353
0.81,39.0,5.4722,0.9492,602.261,549.2808,64.6658
0.81,39.0,5.4722,0.9491,601.0057,548.0511,65.5091
0.81,40.0,5.4722,0.9491,601.0057,548.0511,65.5091
0.81,40.0,5.4722,0.9491,601.0057,548.0511,65.5091
0.81,40.0,5.4722,0.9491,601.0057,548.0511,65.5091
0.81,43.0,5.4722,0.9488,597.2088,544.3197,68.8824
0.81,44.0,5.4722,0.9487,595.9325,543.062,68.8824
0.81,44.0,5.4722,0.9487,595.9325,543.062,68.8824
0.81,44.0,5.4722,0.9487,595.9325,543.062,68.8824
0.81,44.0,5.4722,0.9487,595.9325,543.062,68.8824
0.81,48.0,5.4722,0.9482,590.772,537.9529,72.2557
0.81,49.0,5.4722,0.9481,589.4674,536.6596,73.0964
0.81,50.0,5.4722,0.948,588.1569,535.3555,73.9386
0.81,50.0,5.4722,0.948,588.1569,535.3555,73.9386
0.81,50.0,5.4722,0.948,588.1569,535.3555,73.9386
0.81,17.0,5.6389,0.95,628.7474,574.9041,46.0942
0.81,18.0,5.6389,0.9499,627.5852,573.799,46.9348
0.81,18.0,5.6389,0.9499,627.5852,573.799,46.9348
0.81,18.0,5.6389,0.9499,627.5852,573.799,46.9348
0.81,18.0,5.6389,0.9495,622.9003,569.3276,50.3013
0.81,22.0,5.6389,0.9495,622.9003,568.1995,51.1418
0.81,23.0,5.6389,0.9494,621.7197,568.1995,51.1418
0.81,23.0,5.6389,0.9492,619.3468,565.9239,52.8262
0.81,25.0,5.6389,0.9492,619.3468,565.9239,52.8262
0.81,25.0,5.6389,0.9492,619.3468,565.9239,52.8262
0.81,25.0,5.6389,0.9492,619.3468,565.9239,52.8262
0.81,25.0,5.6389,0.9492,619.3468,565.9239,52.8262
0.81,30.0,5.6389,0.9487,613.3439,560.1391,57.041
0.81,30.0,5.6389,0.9487,613.3439,560.1391,57.041
0.81,30.0,5.6389,0.9487,613.3439,560.1391,57.041
0.81,32.0,5.6389,0.9485,610.913,557.7877,58.7263
0.81,32.0,5.6389,0.9485,610.913,557.7877,58.7263
0.81,32.0,5.6389,0.9485,610.913,557.7877,58.7263
0.81,36.0,5.6389,0.9481,605.9974,553.0099,62.1001
0.81,36.0,5.6389,0.9481,605.9974,553.0099,62.1001
0.81,36.0,5.6389,0.9481,605.9974,553.0099,62.1001
0.81,38.0,5.6389,0.9479,603.5113,550.5833,63.7873
0.81,39.0,5.6389,0.9478,602.261,549.3604,64.6308
0.81,41.0,5.6389,0.9476,599.7452,546.8939,66.318
0.81,41.0,5.6389,0.9476,599.7452,546.8939,66.318
0.81,41.0,5.6389,0.9476,599.7452,546.8939,66.318
0.81,41.0,5.6389,0.9476,599.7452,546.8939,68.8483
0.81,44.0,5.6389,0.9472,595.9325,543.1422,68.8483
0.81,44.0,5.6389,0.9472,595.9325,543.1422,68.8483
0.81,44.0,5.6389,0.9472,595.9325,539.3245,71.3776
0.81,47.0,5.6389,0.9469,592.0707,539.3245,71.3776
0.81,47.0,5.6389,0.9469,592.0707,539.3245,71.3776
0.81,50.0,5.6389,0.9465,588.1569,535.4371,73.9054
0.81,50.0,5.6389,0.9465,588.1569,535.4371,73.9054
0.81,50.0,5.6389,0.9487,629.906,576.0805,45.2159
0.81,16.0,5.8056,0.9487,629.906,576.0805,45.2159
0.81,16.0,5.8056,0.9487,629.906,576.0805,45.2159
0.81,16.0,5.8056,0.9487,629.906,576.0805,45.2159
0.81,16.0,5.8056,0.9487,629.906,576.0805,45.2159
0.81,16.0,5.8056,0.9487,629.906,576.0805,45.2159
0.81,16.0,5.8056,0.9487,629.906,576.0805,45.2159
0.81,16.0,5.8056,0.9487,629.906,576.0805,51.1047
0.81,23.0,5.8056,0.948,621.7197,567.1413,51.947
0.81,24.0,5.8056,0.9479,620.5352,567.1413,51.947
0.81,24.0,5.8056,0.9479,620.5352,567.1413,51.947
0.81,24.0,5.8056,0.9479,620.5352,567.1413,51.947
0.81,24.0,5.8056,0.9479,620.5352,567.1413,51.947
0.81,24.0,5.8056,0.9479,620.5352,567.1413,51.947
0.81,30.0,5.8056,0.9473,613.3439,560.2169,57.0049
0.81,30.0,5.8056,0.9473,613.3439,560.2169,57.0049
0.81,30.0,5.8056,0.9473,613.3439,560.2169,57.0049
0.81,30.0,5.8056,0.9473,613.3439,560.2169,57.0049
0.81,30.0,5.8056,0.9473,613.3439,560.2169,57.0049
0.81,30.0,5.8056,0.9473,613.3439,560.2169,57.0049
0.81,30.0,5.8056,0.9473,613.3439,560.2169,57.0049
0.81,36.0,5.8056,0.9467,605.9974,553.087,62.066
0.81,36.0,5.8056,0.9467,605.9974,553.087,62.066
0.81,39.0,5.8056,0.9463,602.261,549.4393,64.5962
0.81,39.0,5.8056,0.9463,602.261,549.4393,64.5962
0.81,39.0,5.8056,0.9463,602.261,549.4393,64.5962
0.81,39.0,5.8056,0.9463,602.261,549.4393,64.5962
0.81,39.0,5.8056,0.9463,602.261,549.4393,64.5962
0.81,43.0,5.8056,0.9459,597.2088,544.4798,67.9708
0.81,43.0,5.8056,0.9459,597.2088,544.4798,67.9708
0.81,43.0,5.8056,0.9459,597.2088,544.4798,70.5009
0.81,46.0,5.8056,0.9455,593.3636,540.6852,70.5009
0.81,47.0,5.8056,0.9454,592.0707,539.4055,72.1868
0.81,48.0,5.8056,0.9453,590.772,538.1178,72.1868
0.81,48.0,5.8056,0.9453,588.1569,535.5191,73.8719
0.81,50.0,5.8056,0.945,588.1569,535.5191,74.7144
0.81,51.0,5.8056,0.9449,586.8402,576.1563,45.1782
0.81,16.0,5.9722,0.9472,628.7474,575.0562,46.0187
0.81,17.0,5.9722,0.9472,628.7474,573.9512,46.8597
0.81,18.0,5.9722,0.9471,627.5852,573.9512,46.8597
0.81,19.0,5.9722,0.947,626.4195,572.8414,47.7009
0.81,19.0,5.9722,0.947,626.4195,572.8414,47.7009
0.81,19.0,5.9722,0.947,626.4195,572.8414,47.7009
0.81,19.0,5.9722,0.947,626.4195,572.8414,51.0694
0.81,23.0,5.9722,0.9466,621.7197,568.3509,51.0694
0.81,23.0,5.9722,0.9466,621.7197,568.3509,51.0694
0.81,26.0,5.9722,0.9463,618.1544,564.9322,53.5956
0.81,26.0,5.9722,0.9463,618.1544,564.9322,53.5956
0.81,26.0,5.9722,0.9463,618.1544,564.9322,53.5956
0.81,26.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,614.5528,561.4633,56.1247
0.81,29.0,5.9722,0.946,601.0057,548.2879,65.406
0.81,40.0,5.9722,0.9448,601.0057,548.2879,65.406
0.81,41.0,5.9722,0.9446,599.7452,547.0528,66.2491
0.81,43.0,5.9722,0.9444,597.2088,544.5594,67.9367
0.81,43.0,5.9722,0.9444,597.2088,544.5594,67.9367
0.81,43.0,5.9722,0.9444,597.2088,544.5594,67.9367
0.81,46.0,5.9722,0.944,593.3636,540.7654,70.4673
0.81,46.0,5.9722,0.944,593.3636,540.7654,71.3104
0.81,47.0,5.9722,0.9439,592.0707,539.4859,71.3104
0.81,47.0,5.9722,0.9439,592.0707,536.9036,72.9962
0.81,49.0,5.9722,0.9437,589.4674,536.9036,72.9962
0.81,49.0,5.9722,0.9437,589.4674,536.9036,72.9962
0.81,49.0,5.9722,0.9437,589.4674,536.9036,72.9962
0.81,16.0,6.1389,0.9459,629.906,575.1318,45.9812
0.81,17.0,6.1389,0.9458,628.7474,575.1318,45.9812
0.81,17.0,6.1389,0.9458,628.7474,575.1318,45.9812
0.81,17.0,6.1389,0.9458,628.7474,575.1318,45.9812
0.81,20.0,6.1389,0.9455,625.2501,571.8025,49.347
0.81,21.0,6.1389,0.9454,624.0771,570.6831,49.347
0.81,23.0,6.1389,0.9452,621.7197,568.4289,51.0314
0.81,23.0,6.1389,0.9452,621.7197,568.4289,51.0314
0.81,23.0,6.1389,0.9452,621.7197,568.4289,51.0314
0.81,26.0,6.1389,0.9449,618.1544,565.0089,53.5593
0.81,27.0,6.1389,0.9448,616.958,563.8583,54.4022
0.81,27.0,6.1389,0.9448,616.958,563.8583,54.4022
0.81,27.0,6.1389,0.9448,616.958,563.8583,54.4022
0.81,27.0,6.1389,0.9448,616.958,563.8583,54.4022
0.81,27.0,6.1389,0.9448,616.958,563.8583,54.4022
0.81,27.0,6.1389,0.9448,616.958,563.8583,58.6205
0.81,32.0,6.1389,0.9442,610.913,556.8361,59.4631
0.81,33.0,6.1389,0.9441,609.691,556.8361,59.4631
0.81,35.0,6.1389,0.9439,607.2332,554.4481,61.1509
0.81,36.0,6.1389,0.9438,605.9974,553.2451,61.9948
0.81,36.0,6.1389,0.9438,605.9974,553.2451,61.9948
0.81,36.0,6.1389,0.9438,605.9974,553.2451,61.9948
0.81,36.0,6.1389,0.9438,605.9974,549.5968,64.5269
0.81,39.0,6.1389,0.9434,601.0057,548.3678,65.3708
0.81,40.0,6.1389,0.9433,601.0057,548.3678,65.3708
0.81,40.0,6.1389,0.9433,601.0057,548.3678,65.3708
0.81,40.0,6.1389,0.9433,601.0057,548.3678,65.3708
0.81,43.0,6.1389,0.9429,595.9325,543.3818,68.7463
0.81,44.0,6.1389,0.9428,595.9325,543.3818,69.59
0.81,45.0,6.1389,0.9427,594.6508,542.1174,69.59
0.81,45.0,6.1389,0.9427,594.6508,542.1174,69.59
0.81,45.0,6.1389,0.9427,594.6508,542.1174,69.59
0.81,45.0,6.1389,0.9427,594.6508,542.1174,69.59
0.81,45.0,6.1389,0.9427,594.6508,542.1174,69.59
0.81,51.0,6.1389,0.9419,586.8402,534.3692,74.6488
0.81,51.0,6.1389,0.9419,586.8402,534.3692,74.6488
0.81,51.0,6.1389,0.9419,586.8402,534.3692,74.6488
0.81,51.0,6.1389,0.9419,586.8402,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,574.1023,46.7851
0.81,18.0,6.3056,0.9443,627.5852,561.6151,56.0543
0.81,30.0,6.3056,0.943,613.3439,560.45,56.8964
0.81,30.0,6.3056,0.943,613.3439,560.45,56.8964
0.81,30.0,6.3056,0.943,613.3439,560.45,56.8964
0.81,30.0,6.3056,0.943,613.3439,560.45,56.8964
0.81,33.0,6.3056,0.9427,609.691,556.9134,59.4279
0.81,33.0,6.3056,0.9427,607.2332,554.5258,61.1159
0.81,35.0,6.3056,0.9425,607.2332,554.5258,61.1159
0.81,35.0,6.3056,0.9425,607.2332,554.5258,61.1159
0.81,35.0,6.3056,0.9425,607.2332,550.8975,63.6483
0.81,38.0,6.3056,0.942,602.261,549.6753,64.4923
0.81,39.0,6.3056,0.942,601.0057,548.4463,65.3365
0.81,40.0,6.3056,0.9419,601.0057,548.4463,65.3365
0.81,41.0,6.3056,0.9418,599.7452,547.2105,66.1806
0.81,41.0,6.3056,0.9418,599.7452,547.2105,66.1806
0.81,41.0,6.3056,0.9418,599.7452,547.2105,66.1806
0.81,41.0,6.3056,0.9412,594.6508,542.1968,69.5565
0.81,45.0,6.3056,0.9412,594.6508,542.1968,69.5565
0.81,45.0,6.3056,0.9412,594.6508,542.1968,69.5565
0.81,45.0,6.3056,0.9412,594.6508,542.1968,69.5565
0.81,49.0,6.3056,0.9407,589.4674,537.0616,72.932
0.81,49.0,6.3056,0.9407,589.4674,537.0616,72.932
0.81,49.0,6.3056,0.9407,589.4674,537.0616,72.932
0.81,49.0,6.3056,0.9407,589.4674,537.0616,72.932
0.81,49.0,6.3056,0.9407,589.4674,537.0616,72.932
0.81,49.0,6.3056,0.9407,589.4674,537.0616,72.932
0.81,49.0,6.3056,0.9407,589.4674,537.0616,72.932
0.81,19.0,6.4722,0.9427,625.2501,571.9538,48.4312
0.81,20.0,6.4722,0.9426,624.0771,570.8345,49.2733
0.81,21.0,6.4722,0.9426,624.0771,570.8345,49.2733
0.81,21.0,6.4722,0.9426,624.0771,570.8345,49.2733
0.81,21.0,6.4722,0.9426,624.0771,570.8345,51.8009
0.81,24.0,6.4722,0.9423,620.5352,567.4462,52.6437
0.81,25.0,6.4722,0.9422,619.3468,566.3066,52.6437
0.81,25.0,6.4722,0.9422,619.3468,566.3066,52.6437
0.81,25.0,6.4722,0.9422,619.3468,566.3066,52.6437
